repo	stars	forks	created	pushed	lang	license
rojo-rbx/remodel	176	37	2019-09-12	2023-07-22	Rust	MIT
rojo-rbx/rojo	1749	323	2017-11-30	2026-07-06	Rust	MPL-2.0
rojo-rbx/rojo-brand	2	2	2019-06-25	2020-09-10		MPL-2.0
rojo-rbx/rojo.space	50	101	2019-06-25	2026-06-28	MDX	MIT
rojo-rbx/rojo.space-v2	3	2	2020-07-05	2023-01-06	JavaScript	MIT
rojo-rbx/rokit	457	38	2024-03-21	2026-05-09	Rust	MIT
rojo-rbx/run-in-roblox	78	30	2019-02-25	2024-03-06	Rust	MIT
rojo-rbx/tarmac	34	10	2023-05-17	2024-03-05	Rust	MIT
rojo-rbx/vscode-rojo	56	33	2018-04-18	2025-07-25	TypeScript	MPL-2.0
Rok574/RagDollEnginerHub	0	0	2024-08-06	2026-08-18	Lua	
rokyshop/roblox-license-server	2	0	2025-12-31	2026-09-19	JavaScript	
rokyshop/roblox-multi-server-monitor	0	0	2026-01-31	2026-04-27	JavaScript	
rola2410/chickynoid-modernized	0	0	2026-03-26	2026-03-26	Lua	MIT
rolandbough/roblox-games	0	0	2026-05-29	2026-05-29	Lua	
Rolandthehacker67/Anouncemnt-Panel	1	0	2026-09-12	2026-09-13	Luau	MIT
Rolandthehacker67/The-coolest-gui	0	0	2026-09-13	2026-09-13	Lua	MIT
roldblox-project/roarchive	3	0	2025-09-21	2025-09-23	Lua	
Roleplay-Utilities/RobloxRoleplayFramework	0	0	2022-02-04	2022-02-04		
Roll-It0/Golden-Age	0	0	2026-06-23	2026-09-01	Luau	MIT
rollerozxa/OpenBlox	5	2	2021-08-09	2021-10-07	Lua	GPL-3.0
Rollimonster/fe-invis	0	0	2021-09-14	2022-06-08		
Rollimonster/Inf-Jump	0	0	2021-09-19	2021-10-22		
Rollimonster/RageBot	0	0	2021-09-27	2021-09-27		
Rollimonster/Roblox-Click-to-tp	0	0	2021-09-11	2021-09-11		
rolpon-cpp/roblox-yolo-detector	1	0	2026-08-22	2026-09-17		AGPL-3.0
rolyfingerz/roblox-kill-brick	0	0	2022-08-15	2022-08-15		
ROMAGamingX/ROMA-Gaming-X	0	0	2024-02-10	2024-02-10		
romal4/Romal-ECS	0	0	2026-04-23	2026-05-20	Luau	MIT
roman-ryzenadvanced/ClaudeCode-Roblox-Studio-MCP	0	0	2026-05-25	2026-05-25	HTML	
roman2013asm-cloud/Blox-Market	0	0	2025-10-07	2025-10-07		
Roman666Cabj/Cypher	0	0	2026-02-21	2026-06-18	Lua	
RoManager-org/romanager-oss	19	33	2021-06-10	2023-03-06	TypeScript	AGPL-3.0
romanchiko125-blip/Codes-for-Roblox-Studio	0	0	2026-02-05	2026-05-17	Java	MIT
RomanEgovcev/roblox-auth-poc	1	0	2026-07-18	2026-07-24	Python	
romangalaxys10-spec/ClaudeCode-Roblox-Studio-MCP	0	0	2026-08-05	2026-08-05	HTML	
RomanHein/luau-actor	0	0	2026-09-18	2026-09-18		MIT
RomanHein/luau-recordservice	0	0	2026-09-18	2026-09-18		MIT
RomanHein/luau-result	2	0	2026-09-18	2026-09-22	Luau	MIT
RomanHein/luau-signal	0	0	2026-09-18	2026-09-18		MIT
RomanRattu/Vuitton	0	0	2020-03-03	2020-03-03	HTML	
romansth41-lua/owner-name-display-ui-script-roblox-luau	0	0	2025-10-16	2025-10-16		
romansth41-lua/Roblox-KillBrick-Script	0	0	2025-10-16	2025-10-16		
romansth41-lua/roblox-zombie-spawner-ai-system-datastore-pathfinding-system	0	0	2025-10-16	2025-10-16		
romanstoian17/KingOfTheTrashlands	0	0	2026-06-13	2026-06-15	Lua	
romasuper1900-cmd/roblox-speed-camera	0	0	2026-07-23	2026-07-23	Python	
Romaticsxoxo/CIS-RepublicBorder-RP	0	0	2025-07-22	2025-07-22	HTML	
romdotdog/BigInteger.lua	7	0	2021-04-30	2021-04-30	Lua	Unlicense
romeda-labs/neon	0	0	2025-01-29	2025-01-30	Luau	
romeda-labs/orchid	0	0	2025-01-28	2025-01-28		
Romeusorionaet/Arena	1	0	2025-01-19	2025-01-19	Lua	
romeywesty/roblox	0	0	2018-08-19	2018-08-19		
Romidzeez/code-of-future-2024	0	0	2025-04-10	2025-04-10	Python	GPL-3.0
Romslav/anime-arena-blitz	0	0	2026-03-20	2026-04-02	Lua	
Romzzy/roblox-job-join	0	0	2022-06-07	2022-06-07	JavaScript	MIT
Ron9145/TestFall	0	0	2026-05-21	2026-05-29	Luau	
ron981010/luau	0	0	2026-08-02	2026-08-02	TypeScript	
ronaceto/myRoblox	0	0	2026-03-13	2026-03-13	TypeScript	
ronaiaron1000-svg/Plaza-Street-Ltd.	0	0	2026-07-28	2026-09-04	HTML	
ronaldbronald57-crypto/China-External-Roblox	0	0	2026-06-02	2026-06-02		
ronalddawson/robloxrpc	0	0	2018-12-29	2018-12-29	JavaScript	
Ronaldmcdonaldeats/Roblox-MCP-Script-Creator-	0	0	2026-04-18	2026-04-18	Lua	MIT
ronaldonater/FloatingRobloxCommunityAdminPannel	0	0	2025-04-07	2025-04-09	JavaScript	MIT
Ronan478121/Roblox-Gemini-Proxy	0	0	2026-01-09	2026-01-10	JavaScript	
RonanTraveler20/roblox-movement	0	0	2026-08-28	2026-08-28		
Ronarananhs/Roblx	1	0	2023-12-01	2023-12-01		
ronchatt/Pressure-Washing-Simulator	0	0	2026-07-12	2026-08-04	Luau	
Rondom-ctrl/Script-Reverse	1	0	2025-08-23	2025-08-23		
Rongrrz/framekit	1	0	2026-05-20	2026-09-23	TypeScript	
Ronin95626/Infinite-Roblox	0	0	2026-09-18	2026-09-18		
RONINFY/portfolio	0	0	2026-03-29	2026-07-17	JavaScript	
Roninisbettxr/Roblox-Browser	0	0	2026-04-26	2026-04-26	Python	MIT
RonniePickeringMate/ArgueWithADoorAI	0	0	2025-05-28	2025-05-28		
RonTheBaron/Admin-Panel-Script	0	0	2026-06-20	2026-06-22		
RoodTV/RobloxDebugModule	0	0	2026-03-26	2026-03-26		
rookie-codes/Realism-System	2	0	2025-11-26	2025-11-26	Luau	
rookie-codes/Wind-System	2	0	2025-11-26	2025-11-26	Luau	
rookie-codes/WindLines	2	0	2025-11-26	2025-11-26	Luau	
rookie-codes/WindShake	2	0	2025-11-26	2025-11-26	Luau	
rookiecookie153/GameState-Testing	0	0	2024-10-22	2024-10-22		
rookiecookie153/roblox-shit	0	0	2022-11-20	2024-07-05	Lua	
Rookycartoon/RobloxVideoConverter	1	0	2026-01-14	2026-08-05	Lua	
roommate6/roblox-cicd-test	1	0	2025-04-08	2025-04-09	Python	MIT
roommate6/roblox-dev-kit	0	0	2025-03-11	2025-03-14	Lua	Apache-2.0
RoomsGamesp1135/Flongodorp-Roleplay-Plus-Autosave	0	0	2026-08-18	2026-08-18		
Roori1/roblox-tag-1v1	0	0	2025-08-08	2025-08-08	Lua	
root01web/Roblox-shop-gamepass	0	0	2025-06-25	2025-06-25		
root44xss/Selling-Roblox-Acc	0	0	2023-12-24	2023-12-24		
root7am/ReconAI	1	0	2026-01-13	2026-03-22	Python	
ROOTCODE-bit/RobloxGame	0	0	2025-10-30	2025-10-30	Lua	
rootNormaldev/RobloxTools	1	0	2022-10-20	2022-10-20		
RoPalRoblox/RoPal	0	0	2026-03-15	2026-03-15		
ropok/RobloxMentorship	0	0	2026-03-08	2026-03-19	C#	
RoPotat0/Sine-VFX	0	0	2026-07-22	2026-09-10	CSS	
RoPresenceTools/RoInvites	0	1	2026-05-17	2026-09-13	Python	GPL-3.0
RoProDevs/RoPro-Lite	0	0	2021-01-05	2021-01-05		GPL-3.0
ropsuHP/Luau-Packopening	0	0	2025-08-31	2025-08-31		
Roquefeller/Juego-de-Futbol-en-Roblox-y-Blender-mediante-MCP	0	0	2026-09-23	2026-09-23		
RoRabbit760/Tart-Royale-Docs	0	0	2026-09-12	2026-09-12	Luau	
rorooms/rorooms	13	3	2023-08-08	2026-02-25	Luau	MPL-2.0
rorooms/website	2	1	2024-09-25	2025-06-25	Svelte	
rorooms/worlds	3	1	2024-10-02	2026-08-14	TypeScript	MIT
rorrrz/sipapasi	0	0	2025-11-08	2025-11-08	HTML	
RoRvzzz/death	0	0	2026-02-15	2026-02-15		
rosacea1/Flora	0	0	2026-07-31	2026-07-31	Luau	MIT
rosacea1/Myst	0	0	2026-07-09	2026-07-20	Luau	MIT
rosacea1/TypeKit	0	0	2026-07-06	2026-07-06	Luau	MIT
RosaleDev/VortexHub	0	0	2025-07-11	2025-07-11		
rosalgie/linux-roblox-discord-rpc	0	0	2022-11-21	2022-11-22	Python	MIT
roschinmme-lang/Roblox-Monitor	0	0	2026-07-26	2026-07-26	HTML	
roschinmme-lang/Robloxmonitor	0	0	2026-07-10	2026-07-10	C#	
roscriptdevv/roblox-admin-panel	1	0	2026-07-07	2026-07-07	Lua	
roscriptdevv/roblox-ui-library	1	0	2026-07-07	2026-07-07	Lua	NOASSERTION
rose-pine/roblox-studio	3	0	2025-04-03	2025-11-05	Lua	MIT
RoSeal-Extension/Data	5	9	2023-02-19	2026-09-13		GPL-3.0
RoSeal-Extension/HTTPClient	2	0	2025-08-31	2026-04-09	TypeScript	GPL-3.0
RoSeal-Extension/I18n-Mizore	5	11	2023-02-17	2024-12-07	TypeScript	GPL-3.0
RoSeal-Extension/Parse-Roblox-Errors	5	1	2023-08-19	2026-09-02	TypeScript	MIT
RoSeal-Extension/Roblox-BAT	26	2	2023-09-05	2026-05-19	TypeScript	MIT
RoSeal-Extension/Roblox-DeepLink-Parser	23	1	2024-10-19	2026-09-04	TypeScript	MIT
RoSeal-Extension/RoSeal	90	9	2025-09-24	2026-09-24	TypeScript	AGPL-3.0
RoSeal-Extension/RoSeal-Issues	0	0	2025-01-12	2025-08-06		
RoSeal-Extension/Website	1	0	2025-09-18	2026-09-09	TypeScript	AGPL-3.0
Roseau-Corporation/Rosel	0	0	2022-04-14	2022-10-19	TypeScript	
rosemash/cub2blox	0	0	2019-10-03	2019-10-03	Lua	MIT
rosenet-dev/roblox-thread-suspender	1	1	2024-08-05	2024-08-05	C++	MIT
RoseSla/Suyoka-s-Secret-2D	1	0	2022-07-30	2022-07-30		
ROSHADE13/RoShade-1.3	0	0	2022-04-23	2022-04-23		
RosieSapphire/DoorsRemake	0	0	2023-06-02	2023-07-15	C	
RosieSapphire/roblox-horror-music	0	0	2022-05-09	2026-07-03	C	
RosieSapphire/Rooms64	0	0	2023-09-04	2026-03-14	C	
Rosio0/roblox-discord-rankbot	0	0	2025-06-20	2025-06-20		
Roskelord/ProCore	0	0	2015-04-04	2015-04-04	Lua	
roskooo/rosko-scriptz	0	0	2025-04-24	2025-04-27		
rosneibaluja-spec/RealisticRoleplayCity	0	0	2025-11-09	2025-11-09	Lua	
rosnibasu/How-to-play-Roblox	1	0	2020-01-11	2020-01-11		
RoSocket/rosocket	52	7	2024-04-13	2024-06-25	Lua	MIT
RoSploitYT/RoScript	3	1	2022-02-28	2022-03-10		
rosslight/Darp.Luau	1	0	2026-01-26	2026-06-28	C#	Apache-2.0
rosslight/Darp.Luau.Native	0	0	2026-02-15	2026-09-19	C#	Apache-2.0
RoStack-Studio/Studio-Bridge	1	0	2026-03-24	2026-04-06	Luau	MIT
Rostik13-lol/Oakridge-Nuclear-Calculator	0	0	2026-08-28	2026-08-28	Python	
rostilk/Luau-GetGamepassAsync	0	0	2026-02-21	2026-02-23	Luau	
RoStormCreations/Vulsor	0	0	2025-04-25	2025-04-25		
RoStrap/Resources	20	8	2016-10-14	2020-03-07	Lua	MIT
RoStrap/RoStrapUI	18	8	2017-07-01	2020-10-27	Lua	MIT
RoSwagger/Roblox-Lookup	1	1	2024-10-26	2024-10-26	Python	
rotagnzinlinck-jpg/AdminServer	0	0	2026-08-24	2026-08-24	Lua	
rotagnzinlinck-jpg/roblox-admin-server	0	0	2026-08-24	2026-08-24	Lua	
rotehenne/WeaponsModule	0	0	2026-04-28	2026-04-28	Luau	
RoTixMod/RoTixWebsite	0	0	2026-06-10	2026-06-10	HTML	
rotntake/BloodEngine	18	5	2023-08-23	2024-10-16	Lua	MIT
RoTopiv/Roblox-Random-Group-Link-Gen	1	0	2022-08-10	2022-08-10	Python	
rottingm/a-universal-time	0	0	2025-04-26	2025-04-26	Lua	
roushou/gox	0	0	2026-02-19	2026-02-21	Go	MIT
RoutriVenti/roblox-ess	0	0	2026-07-06	2026-07-06		
RoVerify1/roblox-verify-system	0	0	2026-04-04	2026-05-27	HTML	
rovienson23/Roblox-Extention	0	0	2025-10-29	2025-10-29	JavaScript	Unlicense
RoViewAPP/roview	0	0	2026-06-06	2026-06-06	HTML	
RovisaxColanis/Gym-Star-Simulator-Inferno	2	1	2025-06-10	2025-06-10	C#	MIT
Rovloz/Rovloz-Background-Ext	0	0	2023-09-08	2023-09-09	CSS	Apache-2.0
RoVoidr/Roblox-Hall-of-Mirrors	4	0	2026-09-18	2026-09-18	Python	MIT
rovokiborg/rojo-baseplate	1	0	2025-08-10	2025-08-10	Luau	
RovolutionTeam/Rovolution-Roblox-API-Wrapper	0	0	2022-05-01	2023-01-27	Lua	
RovolutionTeam/RovolutionAnalytica	0	0	2022-03-07	2022-05-16	Lua	
RoVPN-Dev/RST	0	0	2025-04-04	2025-04-04		
ROWA-dev/Changelog	0	0	2026-03-16	2026-09-23	Luau	
RoWagers/roblox-gamepass-proxy	0	0	2026-02-27	2026-02-27	JavaScript	
rowan509/meepcity-enhancer-pro	0	0	2025-12-16	2025-12-16		
rowanbateman24-lab/Roblox-AI-Luau-Framework	0	0	2026-09-06	2026-09-06		
rowdy176/Libraries	2	0	2026-07-30	2026-08-03	Luau	
RoWhoIs/api.robloxians.com	0	0	2024-03-03	2024-03-03	JavaScript	
RoWhoIs/Item2Package	0	0	2024-06-09	2024-06-10	Go	
RoWifi-HQ/RoWifi-V1	12	5	2019-06-22	2019-11-05	JavaScript	Apache-2.0
RoWifi-HQ/RoWifi-V3	8	4	2020-08-16	2023-04-20	Rust	GPL-3.0
Roxlit/installer	5	0	2026-02-23	2026-08-30	Rust	MIT
roxnite/Hangout-Followers-	0	0	2026-05-28	2026-05-28		BSL-1.0
Roxxane09p/Studios_roblox	0	0	2024-07-17	2024-07-17		
RoyallyFlushed/basic-chess-game	1	0	2023-06-20	2023-06-20	Lua	
RoyallyFlushed/Nebula	1	0	2023-06-20	2023-06-20	Lua	
RoyallyFlushed/Rollbar-Event-Logging	0	0	2023-06-20	2023-06-20	Lua	MIT
royce-mathew/Ro-Info	4	0	2023-01-12	2023-02-02	Python	
royce-mathew/robloxapi	4	1	2023-03-18	2023-06-28	Rust	MIT
royerzachary022-cpu/roblox-ai	0	0	2026-04-26	2026-04-26	JavaScript	
royhanantariksaaa/echo-rbx	0	0	2026-06-16	2026-08-04	Luau	MIT
royhanantariksaaa/flite-rbx	2	0	2026-06-08	2026-08-04	Luau	MIT
royhanantariksaaa/weave-rbx	0	0	2026-06-08	2026-08-04	Luau	MIT
royhanantariksaaa/weavekit-rbx	0	0	2026-06-16	2026-08-04	Luau	MIT
roykingaris10/crashball	0	0	2025-07-14	2025-07-14	Luau	
RoyLoyal/roblox_fix	0	0	2025-06-25	2025-06-25	Python	
Rozakgd/like2d-game	0	0	2026-05-28	2026-06-26		
Rozakgd/TweenLikeLib	0	0	2026-06-05	2026-06-05	Luau	
rqccc/Lave	0	0	2026-02-24	2026-02-25	Python	AGPL-3.0
rqcky1/website	0	0	2025-06-30	2025-06-30	HTML	
rqo0d/Roblox-username-genarator	1	0	2024-09-09	2026-03-07	Python	
RRainmaker/RichText	2	0	2022-01-29	2022-01-29	Lua	
rranttant-a11y/GameScout	0	0	2026-09-06	2026-09-06	HTML	
rresident/multiple-rblx	2	0	2026-07-26	2026-07-28	Rust	MIT
Rrishabh7/Rishabh-	0	0	2024-02-21	2025-02-09	HTML	
rrixh/antixhatlogger	1	0	2023-10-01	2024-03-14		
RRixxles/lua.github.io	0	0	2024-10-18	2024-10-18	HTML	
RRR06/rlua	0	0	2020-06-10	2021-04-10	Lua	
rrvbuddy/roblox-html	0	0	2025-12-19	2025-12-19	HTML	
rsa-os/Roblox-Scheduler	1	0	2021-02-19	2021-08-03	Lua	MIT
rsasaki0109/game_product_ws	1	0	2026-02-10	2026-06-17	Luau	
RscriptsX/Twisted-new	0	0	2026-03-28	2026-03-28		Apache-2.0
rshcgh/kbMod	0	0	2026-02-15	2026-07-06	Luau	Unlicense
rsky1489-maker/Mutant-testing-reborn-script-roblox	0	0	2026-08-09	2026-08-29	Lua	
RsMan-Dev/rbxts-bridge	1	0	2025-04-28	2025-05-11	TypeScript	MIT
RsMan-Dev/rbxts-jsnatives	0	0	2025-04-28	2025-05-16	Luau	MIT
RsMan-Dev/rbxts-signals	0	0	2025-04-28	2025-05-03	Luau	MIT
RsMan-Dev/rbxts-solid	2	0	2025-04-28	2025-05-12	Luau	MIT
rsource-open-source/ahks	0	1	2022-01-10	2022-01-29	Rust	MIT
rsource-open-source/map-scripts	5	1	2021-09-28	2022-02-28	Lua	Unlicense
RSProduction-15/Roblox-block-change-code	0	0	2025-12-31	2025-12-31		
rstk/base91	1	0	2021-10-03	2021-10-08	Lua	BSD-3-Clause
rstk/BitBuffer	22	3	2021-10-20	2023-03-01	Lua	MIT
rstk/rbx-reactivegraph	0	0	2021-12-29	2022-02-16	Lua	MIT
rta200263/rta-website	0	0	2026-05-04	2026-05-05	HTML	
rtatlas1/roblox-football-career	0	0	2026-09-02	2026-09-02	Lua	
rtedpro-cpu/roblox-web-engine	1	1	2026-04-04	2026-04-05		
Rtr0-Studios/Rtr0-Studio-Librarys	0	0	2026-02-18	2026-09-23	Lua	
rttrtriop/cobalt-x-RakNet-UNOFFICIAL	0	0	2026-06-28	2026-06-28	Luau	
RtVyoussef/Roblox-studio-on-mobile	1	0	2026-04-10	2026-04-10		
rtxgeforce919-ui/Talking-Sentinel-v1	0	0	2026-07-14	2026-07-14	Lua	
RtxyDev/PartESP	1	0	2023-03-05	2023-03-25	Lua	
ru-3/TEST-HAC-K-MOBILE-ROBLOX-v1	0	0	2026-07-30	2026-07-30	Lua	
Ru1nzX/Roblox.com	0	0	2026-09-13	2026-09-13		
Ru1PT111/roblox-api-proxy	0	0	2025-05-13	2025-05-14	JavaScript	
ru55e1l/roblox-ts_template	0	0	2024-08-25	2025-02-19	Lua	
ruan773/Perdido-no-abismo-code	0	0	2025-10-06	2025-10-06		
RuanAragao/roblox-studio-delivery-01	0	0	2022-09-11	2022-09-11		
rubber-knight/roblox-development-diary	0	0	2024-01-09	2024-01-09		MIT
RubberSpring/rblxapi2cpp	0	0	2025-07-01	2025-08-08	Python	MIT
RubberSpring/rblxAPILib	0	0	2025-05-28	2026-01-23	C++	MIT
RubberSpring/rbxlxlib	0	0	2025-05-30	2026-02-06	CMake	MIT
rubbish03/Roblox-3D-MCP	0	0	2026-06-09	2026-06-09	Python	
rubbish03/WeaponSystem	0	0	2026-05-18	2026-06-11	Luau	
rubeiro/StudsToUnits	0	0	2024-01-21	2024-01-21	Python	
RubenTelfer/roblox-studio-rpc	1	0	2022-11-06	2022-11-06		
RubixYouTube/jump-dash	0	0	2026-02-18	2026-02-19	Luau	
RubyBoo4life/SpiderGui	0	0	2021-07-30	2021-07-30		
RubyClient4Roblox/RC	0	0	2023-09-19	2023-09-19		
RubyHawk/RobloxTemplate	0	0	2026-06-27	2026-07-31	Luau	MIT
ruckeraparicio20-eng/save-yourself	0	0	2025-09-19	2025-09-19		
rucksacklabs/CoderDojo-Roblox	0	0	2019-05-04	2019-05-04	Lua	Apache-2.0
ruder-dev/BloxHub	1	0	2026-09-19	2026-09-20	JavaScript	
rudiamar678-del/roblox	0	0	2026-03-14	2026-03-14	Lua	GPL-3.0
rudihermawan29csf-collab/Roblox-Islami-City-Builder	0	0	2025-12-11	2025-12-11	TypeScript	
rudosia/BasicallyTween	0	0	2025-08-06	2026-01-31	Luau	GPL-2.0
rudosia/PartyManager	0	0	2026-05-20	2026-05-20	Luau	GPL-2.0
rudosia/SimpleCompress	0	0	2026-01-31	2026-02-06	Luau	GPL-2.0
RudsonArruda/FPS-Booster---Roblox	0	0	2026-01-31	2026-01-31	Lua	
Rudy-Dev/AutoShade	0	0	2021-01-23	2022-11-25	TypeScript	MIT
Rudy-Dev/Custom-Random	1	0	2021-01-15	2022-10-13	Lua	
rudybear/gltf-interactivity	5	0	2026-08-03	2026-09-14	TypeScript	MIT
Ruedyias/Iris-ImGui	0	0	2026-02-10	2026-02-10	Lua	
Ruffar/RobloxCommandLineUnitTester	0	0	2022-11-13	2022-11-13	Lua	
Ruhinchik/roblox-offical-grupp-add	0	0	2026-08-23	2026-08-23	Python	
ruihq/gzgzjsh	1	1	2023-02-05	2023-02-05	Python	MIT
ruipedrox/anime_lol	0	0	2025-06-27	2025-06-27		
ruipedrox/anirogue	0	1	2026-01-05	2026-03-11	Lua	
ruka-rn/WeatherRenderer	0	0	2026-04-21	2026-04-21	Luau	
rukyu21/AEGIS-Studio	0	0	2026-07-17	2026-07-17	Luau	NOASSERTION
Rulfewaaaa/Username-Gen	0	1	2023-12-17	2023-05-23		AGPL-3.0
rullinoiz/osvsrg	0	2	2020-06-30	2020-08-27	Lua	MIT
RullzVyline/lyrics-api	3	0	2026-03-07	2026-03-07		
RullzVyline/NetSync	3	0	2026-03-01	2026-03-01	Luau	
RullzVyline/saweria-bridge-roblox	3	1	2026-03-03	2026-03-10	TypeScript	
RullzVyline/VectorFlow	1	0	2026-03-29	2026-03-29	Python	MIT
rumblee1/machina	0	0	2026-03-30	2026-08-03	Luau	
rumblee1/machina-roblox	0	0	2026-03-21	2026-08-03	Luau	
Rumi-Islam/Steal-A-Roblox-Game	0	0	2025-11-09	2025-11-09		
rumidas500-crypto/Vertex-Group-	0	0	2026-01-07	2026-01-07		
RuMinGay/Robloxlogin	0	0	2025-06-09	2025-06-09		
RunDTM/roblox-bluescreen	0	0	2022-06-20	2022-06-20	Lua	
RuneDevs/Motion-Pathing	0	0	2025-05-26	2025-07-06		
Runestone40/Roblox-Datastore	0	0	2025-09-09	2025-09-09		
RuneUrDaY/Animation-Controller-HWDE-	0	0	2025-08-25	2025-08-25	TypeScript	NOASSERTION
Rung2ne/A-Chassis-Realistic-Manual	2	1	2026-04-23	2026-09-06	Luau	NOASSERTION
Runlikey2/Hello-World-Module	0	0	2026-07-09	2026-07-09	C++	
RunnerTechHype/Zombie-Stories-Linux	1	0	2025-11-08	2025-11-09		
Runtem/vortexui	2	1	2026-09-19	2026-09-21	Luau	
Runtimelul/RFont	3	0	2026-08-21	2026-08-21	Lua	MIT
ruoadhey/BaseBattles-Roblox-	0	0	2022-02-28	2022-02-28	Lua	
rupam2234/Roblox-Song-Codes	1	0	2024-07-20	2026-01-18	TypeScript	
rupertoski/Tikets-Plus-Circus-rbx	0	0	2026-09-12	2026-09-15	HTML	
Rushabh-Runwal/Roblox-Outfit-Marketplace-Agents	0	0	2025-09-17	2025-09-21	Python	
RushaidAsuncion/Roblox-Auto-Ragequit-Python-Program	0	0	2026-02-18	2026-02-18	Python	MIT
rushikeshgoud19/nightdesk	1	0	2026-08-27	2026-09-04	Luau	
RushxDevilYT/Claude-roblox-dev	0	0	2026-08-16	2026-08-16		
rusiacc/RobloxTaker	0	0	2023-07-03	2023-07-03		
RuskyDev/bloxstrap-optimization-flags	11	8	2024-06-01	2025-10-26		
ruslleoliversuiialt/Open-Source-Roblox-Net	0	0	2023-11-30	2023-11-30		
RussianGMD/MIDI-To-Qwerty	1	0	2026-05-30	2026-05-31		MIT
RUSTEMATOR/OneMoreRoom	0	0	2026-09-19	2026-09-20	Luau	
rusty-luau/std	2	0	2026-05-13	2026-06-24	Luau	
rustybear0/More-hollow-purple	1	0	2023-08-28	2023-09-07		
rustygard/Collection	0	0	2025-06-21	2025-07-29	Luau	
rustygard/sigma	1	0	2025-07-03	2026-03-26	Luau	
rustyspottedcatt/RoLLM	8	4	2024-12-22	2026-06-21	Luau	MIT
rustyspottedcatt/yAPI-roblox	1	0	2023-12-26	2023-12-26	Lua	MIT
rutheniumm/chunkconv	0	0	2024-03-23	2024-03-23	Java	NOASSERTION
rutheniumm/Lua-Sandbox	0	0	2024-05-04	2024-05-04		Apache-2.0
rutheniumm/RBXLX-Parser	0	0	2024-06-17	2024-06-17		Unlicense
Ruxton07/reef-incremental	0	0	2025-12-30	2026-05-20	Luau	NOASSERTION
Ruzhelle/-Ruzhelle-C.Y-24-25	0	0	2024-10-20	2024-10-20		
Ruzhelle/Roblox-High-School-2	1	0	2024-06-10	2025-05-15		GPL-3.0
Rvenhub/Click-tp-	0	0	2024-12-27	2024-12-27		
rvila94/SimpleToasts	0	1	2026-07-16	2026-07-17	Luau	MIT
RVYT07/bgsi-secret-pet-images	0	0	2025-11-03	2026-04-11		
RW-on-yt/Basic-Mini-Map-for-LUAU-for-GT	0	0	2026-04-28	2026-04-28		
RwalDev/Workspace	1	0	2025-09-29	2026-09-20	Luau	MIT
rwhrsbh/agent-setup	1	0	2026-07-31	2026-08-01	PowerShell	MIT
rwlarouche/PageRankRoblox	0	0	2017-04-28	2017-04-28	Java	
rwlarouche/Roblox-English-to-Lua-Converter	0	1	2017-08-07	2017-08-07	JavaScript	
rx61447-web/LeaderstatsHandler-in-Roblox	0	0	2026-01-21	2026-01-21	Lua	
rx61447-web/wear-system-in-roblox	0	0	2026-01-21	2026-05-15	Lua	
rxbertoalt/roblox-ranking-services	0	1	2022-07-28	2023-07-14	Python	NOASSERTION
RxcardDev/Roblox1	1	0	2025-12-12	2025-12-20		
rxdev-accgit/Roblox-Scripting-Showcase	0	0	2026-03-21	2026-03-21	Python	
Rxesy/Icon-Forge-Roblox-Plugin-FREE-	0	0	2026-07-05	2026-07-05		
rxjoe/Nemesis-Framework	0	0	2026-07-02	2026-07-03	Lua	
rxlokpy/rxmenu	1	0	2026-05-01	2026-05-01		
rxn-xyz/Trident-Survival	0	0	2023-05-28	2023-06-02	Lua	
RXNationGMG/RoFinder	4	9	2023-12-12	2023-12-13	Python	
rxpamce/FallenH	0	0	2025-04-16	2025-04-16	Lua	
RXPHXXL1234568/ERLC-NAV	0	0	2025-04-27	2025-04-27		
Rxsesi/Roblox	0	0	2021-08-04	2021-08-04		
RXTXG/R_G-s-roblox-optimizer	0	0	2024-03-11	2024-08-21	Batchfile	
Rxuser2/roblox-mcp-server	1	0	2025-11-02	2025-11-02	HTML	Apache-2.0
Rxuser2/Roblox-MCP-Unified	0	0	2025-11-03	2025-11-03	JavaScript	
Ry-TheBoi/Vex-Dashers-Map-Creation-References	1	0	2021-06-03	2021-06-03	Lua	
ryan-c-scott/luau-ts-mode	0	0	2023-08-19	2025-02-22	Emacs Lisp	
ryan-c-scott/roblox-leveler	0	0	2018-08-24	2019-06-04	JavaScript	
ryan-c-scott/tree-sitter-luau	1	0	2022-01-02	2024-12-18	JavaScript	MIT
Ryan-dll/RobloxReportSkill	0	0	2026-07-19	2026-07-19	Python	
ryan-magno/roblox-legal-data-	0	0	2025-08-03	2025-08-26		
Ryanabcraft/AxiomUI	0	0	2026-09-02	2026-09-17	Lua	NOASSERTION
RyanChang25/Dungeon-Generation-Service	3	0	2022-04-03	2022-06-09	Lua	MIT
RyanChang25/Mob-Pathfinding-Service	1	0	2022-06-09	2022-06-09	Lua	MIT
RyanChang25/Revolving-Objects-Demo	1	0	2022-06-09	2022-06-09	Lua	MIT
ryancundiff/chief	2	1	2026-07-02	2026-07-26	Luau	MIT
ryancundiff/create-chief-project	0	0	2026-07-28	2026-07-29	Rust	
ryanczhang7/first-roblox	0	0	2026-09-15	2026-09-24	Luau	NOASSERTION
ryand56/roblox-display-server-node	0	0	2021-05-21	2022-11-21	JavaScript	
